agency_cd,site_no,Date,Stream_Stage_(feet),23906_00065_00003_cd,Discharge_CFS,23907_00060_00003_cd
USGS,2290768,2016-07-13,5.53,A,963,A
USGS,2290768,2016-07-14,5.5,A,1000,A
USGS,2290768,2016-07-15,5.51,A,1050,A
USGS,2290768,2016-07-16,5.59,A,1070,A
USGS,2290768,2016-07-17,5.65,A,1040,A
USGS,2290768,2016-07-18,5.67,A,1050,A
USGS,2290768,2016-07-19,5.7,A,1100,A
USGS,2290768,2016-07-20,5.68,A,1120,A
USGS,2290768,2016-07-21,5.73,A,1080,A
USGS,2290768,2016-07-22,5.75,A,1110,A
USGS,2290768,2016-07-23,5.67,A,1200,A
USGS,2290768,2016-07-24,5.7,A,1190,A
USGS,2290768,2016-07-25,5.71,A,1160,A
USGS,2290768,2016-07-26,5.76,A,1130,A
USGS,2290768,2016-07-27,5.75,A,1130,A
USGS,2290768,2016-07-28,5.73,A,1150,A
USGS,2290768,2016-07-29,5.74,A,1110,A
USGS,2290768,2016-07-30,5.75,A,1110,A
USGS,2290768,2016-07-31,5.74,A,1120,A
USGS,2290768,2016-08-01,5.73,A,1140,A
USGS,2290768,2016-08-02,5.78,A,1020,A
USGS,2290768,2016-08-03,5.34,A,517,A
USGS,2290768,2016-08-04,5.44,A,501,A
USGS,2290768,2016-08-05,5.93,A,689,A
USGS,2290768,2016-08-06,5.89,A,841,A
USGS,2290768,2016-08-07,821,A:e,,
USGS,2290768,2016-08-08,788,A:e,,
USGS,2290768,2016-08-09,800,A:e,,
USGS,2290768,2016-08-10,5.76,A,822,A
USGS,2290768,2016-08-11,5.71,A,826,A
USGS,2290768,2016-08-12,5.76,A,843,A
USGS,2290768,2016-08-13,5.72,A,866,A
USGS,2290768,2016-08-14,5.75,A,931,A
USGS,2290768,2016-08-15,5.72,A,961,A
USGS,2290768,2016-08-16,5.66,A,964,A
USGS,2290768,2016-08-17,5.57,A,808,A
USGS,2290768,2016-08-18,5.47,A,442,A
USGS,2290768,2016-08-19,5.61,A,412,A
USGS,2290768,2016-08-20,5.63,A,450,A
USGS,2290768,2016-08-21,5.62,A,447,A
USGS,2290768,2016-08-22,5.62,A,457,A
USGS,2290768,2016-08-23,5.61,A,422,A
USGS,2290768,2016-08-24,5.61,A,392,A
USGS,2290768,2016-08-25,5.66,A,341,A
USGS,2290768,2016-08-26,5.7,A,268,A
USGS,2290768,2016-08-27,5.68,A,185,A
USGS,2290768,2016-08-28,5.77,A,152,A
USGS,2290768,2016-08-29,5.76,A,273,A
USGS,2290768,2016-08-30,5.79,A,269,A
USGS,2290768,2016-08-31,5.82,A,239,A
USGS,2290768,2016-09-01,5.82,A,229,A
USGS,2290768,2016-09-02,5.77,A,255,A
USGS,2290768,2016-09-03,5.74,A,329,A
USGS,2290768,2016-09-04,5.75,A,320,A
USGS,2290768,2016-09-05,5.66,A,344,A
USGS,2290768,2016-09-06,5.67,A,299,A
USGS,2290768,2016-09-07,5.75,A,300,A
USGS,2290768,2016-09-08,5.8,A,318,A
USGS,2290768,2016-09-09,5.74,A,377,A
USGS,2290768,2016-09-10,5.66,A,377,A
USGS,2290768,2016-09-11,5.67,A,374,A
USGS,2290768,2016-09-12,5.74,A,458,A
USGS,2290768,2016-09-13,5.81,A,568,A
USGS,2290768,2016-09-14,5.78,A,573,A
USGS,2290768,2016-09-15,5.83,A,566,A
USGS,2290768,2016-09-16,5.83,A,582,A
USGS,2290768,2016-09-17,5.82,A,569,A
USGS,2290768,2016-09-18,5.8,A,572,A
USGS,2290768,2016-09-19,5.82,A,555,A
USGS,2290768,2016-09-20,5.82,A,546,A
USGS,2290768,2016-09-21,5.84,A,546,A
USGS,2290768,2016-09-22,5.86,A,590,A
USGS,2290768,2016-09-23,5.85,A,651,A
USGS,2290768,2016-09-24,5.86,A,654,A
USGS,2290768,2016-09-25,5.87,A,664,A
USGS,2290768,2016-09-26,5.86,A,657,A
USGS,2290768,2016-09-27,5.88,A,573,A
USGS,2290768,2016-09-28,5.95,A,434,A
USGS,2290768,2016-09-29,5.93,A,454,A
USGS,2290768,2016-09-30,5.92,A,471,A
USGS,2290768,2016-10-01,5.78,A,437,A
USGS,2290768,2016-10-02,5.71,A,387,A
USGS,2290768,2016-10-03,5.76,A,369,A
USGS,2290768,2016-10-04,5.73,A,372,A
USGS,2290768,2016-10-05,5.71,A,353,A
USGS,2290768,2016-10-06,5.72,A,317,A
USGS,2290768,2016-10-07,5.75,A,323,A
USGS,2290768,2016-10-08,5.78,A,405,A
USGS,2290768,2016-10-09,5.86,A,473,A
USGS,2290768,2016-10-10,5.9,A,556,A
USGS,2290768,2016-10-11,5.82,A,553,A
USGS,2290768,2016-10-12,5.81,A,550,A
USGS,2290768,2016-10-13,5.74,A,546,A
USGS,2290768,2016-10-14,5.74,A,567,A
USGS,2290768,2016-10-15,5.76,A,567,A
USGS,2290768,2016-10-16,5.85,A,558,A
USGS,2290768,2016-10-17,5.88,A,548,A
USGS,2290768,2016-10-18,5.85,A,546,A
USGS,2290768,2016-10-19,5.82,A,559,A
USGS,2290768,2016-10-20,5.81,A,556,A
USGS,2290768,2016-10-21,5.8,A,550,A
USGS,2290768,2016-10-22,5.77,A,547,A
USGS,2290768,2016-10-23,5.73,A,554,A
USGS,2290768,2016-10-24,5.73,A,537,A
USGS,2290768,2016-10-25,5.72,A,541,A
USGS,2290768,2016-10-26,5.7,A,534,A
USGS,2290768,2016-10-27,5.79,A,530,A
USGS,2290768,2016-10-28,5.88,A,516,A
USGS,2290768,2016-10-29,5.88,A,521,A
USGS,2290768,2016-10-30,5.88,A,537,A
USGS,2290768,2016-10-31,5.84,A,541,A
USGS,2290768,2016-11-01,5.82,A,545,A
USGS,2290768,2016-11-02,5.81,A,551,A
USGS,2290768,2016-11-03,5.81,A,541,A
USGS,2290768,2016-11-04,5.81,A,548,A
USGS,2290768,2016-11-05,5.81,A,543,A
USGS,2290768,2016-11-06,5.81,A,534,A
USGS,2290768,2016-11-07,5.8,A,534,A
USGS,2290768,2016-11-08,5.78,A,530,A
USGS,2290768,2016-11-09,5.77,A,535,A
USGS,2290768,2016-11-10,5.78,A,531,A
USGS,2290768,2016-11-11,5.78,A,531,A
USGS,2290768,2016-11-12,5.77,A,528,A
USGS,2290768,2016-11-13,5.77,A,528,A
USGS,2290768,2016-11-14,5.76,A,527,A
USGS,2290768,2016-11-15,5.77,A,513,A
USGS,2290768,2016-11-16,5.78,A,517,A
USGS,2290768,2016-11-17,5.77,A,523,A
USGS,2290768,2016-11-18,5.77,A,520,A
USGS,2290768,2016-11-19,5.76,A,514,A
USGS,2290768,2016-11-20,5.75,A,504,A
USGS,2290768,2016-11-21,5.75,A,496,A
USGS,2290768,2016-11-22,5.74,A,499,A
USGS,2290768,2016-11-23,5.73,A,486,A
USGS,2290768,2016-11-24,5.73,A,488,A
USGS,2290768,2016-11-25,5.72,A,493,A
USGS,2290768,2016-11-26,5.71,A,503,A
USGS,2290768,2016-11-27,5.7,A,465,A
USGS,2290768,2016-11-28,5.71,A,389,A
USGS,2290768,2016-11-29,5.68,A,422,A
USGS,2290768,2016-11-30,5.69,A,405,A
USGS,2290768,2016-12-01,5.75,A,262,A
USGS,2290768,2016-12-02,5.87,A,228,A
USGS,2290768,2016-12-03,5.86,A,205,A
USGS,2290768,2016-12-04,5.85,A,218,A
USGS,2290768,2016-12-05,5.82,A,208,A
USGS,2290768,2016-12-06,5.79,A,221,A
USGS,2290768,2016-12-07,5.83,A,221,A
USGS,2290768,2016-12-08,5.85,A,243,A
USGS,2290768,2016-12-09,5.82,A,240,A
USGS,2290768,2016-12-10,5.83,A,205,A
USGS,2290768,2016-12-11,5.81,A,197,A
USGS,2290768,2016-12-12,5.8,A,187,A
USGS,2290768,2016-12-13,5.85,A,238,A
USGS,2290768,2016-12-14,5.85,A,241,A
USGS,2290768,2016-12-15,5.84,A,242,A
USGS,2290768,2016-12-16,5.81,A,238,A
USGS,2290768,2016-12-17,5.81,A,215,A
USGS,2290768,2016-12-18,5.81,A,203,A
USGS,2290768,2016-12-19,5.77,A,243,A
USGS,2290768,2016-12-20,5.77,A,253,A
USGS,2290768,2016-12-21,5.8,A,218,A
USGS,2290768,2016-12-22,5.78,A,230,A
USGS,2290768,2016-12-23,5.77,A,202,A
USGS,2290768,2016-12-24,5.78,A,214,A
USGS,2290768,2016-12-25,5.81,A,198,A
USGS,2290768,2016-12-26,5.79,A,218,A
USGS,2290768,2016-12-27,5.78,A,220,A
USGS,2290768,2016-12-28,5.75,A,241,A
USGS,2290768,2016-12-29,5.75,A,234,A
USGS,2290768,2016-12-30,5.74,A,212,A
USGS,2290768,2016-12-31,5.7,A,214,A
USGS,2290768,2017-01-01,5.72,A,211,A
USGS,2290768,2017-01-02,5.71,A,225,A
USGS,2290768,2017-01-03,5.71,A,223,A
USGS,2290768,2017-01-04,5.75,A,218,A
USGS,2290768,2017-01-05,5.81,A,189,A
USGS,2290768,2017-01-06,5.83,A,146,A
USGS,2290768,2017-01-07,5.85,A,69.5,A
USGS,2290768,2017-01-08,5.8,A,117,A
USGS,2290768,2017-01-09,5.82,A,166,A
USGS,2290768,2017-01-10,5.76,A,168,A
USGS,2290768,2017-01-11,5.79,A,188,A
USGS,2290768,2017-01-12,5.77,A,196,A
USGS,2290768,2017-01-13,5.76,A,188,A
USGS,2290768,2017-01-14,5.75,A,173,A
USGS,2290768,2017-01-15,5.74,A,184,A
USGS,2290768,2017-01-16,5.73,A,178,A
USGS,2290768,2017-01-17,5.71,A,169,A
USGS,2290768,2017-01-18,5.7,A,170,A
USGS,2290768,2017-01-19,5.7,A,155,A
USGS,2290768,2017-01-20,5.71,A,100,A
USGS,2290768,2017-01-21,5.74,A,29.4,A
USGS,2290768,2017-01-22,5.68,A,34.5,A
USGS,2290768,2017-01-23,5.71,A,117,A
USGS,2290768,2017-01-24,5.68,A,168,A
USGS,2290768,2017-01-25,5.66,A,173,A
USGS,2290768,2017-01-26,5.61,A,184,A
USGS,2290768,2017-01-27,5.6,A,197,A
USGS,2290768,2017-01-28,5.59,A,156,A
USGS,2290768,2017-01-29,5.76,A,38.5,A
USGS,2290768,2017-01-30,5.68,A,190,A
USGS,2290768,2017-01-31,5.66,A,199,A
USGS,2290768,2017-02-01,5.61,A,196,A
USGS,2290768,2017-02-02,5.58,A,184,A
USGS,2290768,2017-02-03,5.61,A,215,A
USGS,2290768,2017-02-04,5.59,A,215,A
USGS,2290768,2017-02-05,5.58,A,233,A
USGS,2290768,2017-02-06,5.58,A,210,A
USGS,2290768,2017-02-07,5.56,A,212,A
USGS,2290768,2017-02-08,5.52,A,232,A
USGS,2290768,2017-02-09,5.5,A,219,A
USGS,2290768,2017-02-10,5.49,A,225,A
USGS,2290768,2017-02-11,5.46,A,221,A
USGS,2290768,2017-02-12,5.46,A,224,A
USGS,2290768,2017-02-13,5.45,A,238,A
USGS,2290768,2017-02-14,5.41,A,198,A
USGS,2290768,2017-02-15,5.37,A,192,A
USGS,2290768,2017-02-16,5.38,A,190,A
USGS,2290768,2017-02-17,5.35,A,208,A
USGS,2290768,2017-02-18,5.35,A,178,A
USGS,2290768,2017-02-19,5.33,A,207,A
USGS,2290768,2017-02-20,5.35,A,224,A
USGS,2290768,2017-02-21,5.47,A,121,A
USGS,2290768,2017-02-22,5.61,A,-21,A
USGS,2290768,2017-02-23,5.64,A,114,A
USGS,2290768,2017-02-24,5.61,A,176,A
USGS,2290768,2017-02-25,5.61,A,208,A
USGS,2290768,2017-02-26,5.6,A,233,A
USGS,2290768,2017-02-27,5.58,A,192,A
USGS,2290768,2017-02-28,5.56,A,212,A
USGS,2290768,2017-03-01,5.53,A,186,A
USGS,2290768,2017-03-02,5.53,A,156,A
USGS,2290768,2017-03-03,5.53,A,205,A
USGS,2290768,2017-03-04,5.48,A,210,A
USGS,2290768,2017-03-05,5.44,A,182,A
USGS,2290768,2017-03-06,5.4,A,185,A
USGS,2290768,2017-03-07,5.38,A,186,A
USGS,2290768,2017-03-08,5.34,A,218,A
USGS,2290768,2017-03-09,5.32,A,225,A
USGS,2290768,2017-03-10,5.32,A,202,A
USGS,2290768,2017-03-11,5.28,A,199,A
USGS,2290768,2017-03-12,5.26,A,180,A
USGS,2290768,2017-03-13,5.25,A,140,A
USGS,2290768,2017-03-14,5.33,A,191,A
USGS,2290768,2017-03-15,5.35,A,176,A
USGS,2290768,2017-03-16,5.3,A,96.6,A
USGS,2290768,2017-03-17,5.23,A,48.2,A
USGS,2290768,2017-03-18,5.19,A,85.9,A
USGS,2290768,2017-03-19,5.14,A,123,A
USGS,2290768,2017-03-20,5.1,A,89.3,A
USGS,2290768,2017-03-21,5.06,A,107,A
USGS,2290768,2017-03-22,5.03,A,101,A
USGS,2290768,2017-03-23,5.01,A,176,A
USGS,2290768,2017-03-24,5.12,A,121,A
USGS,2290768,2017-03-25,5.18,A,91.1,A
USGS,2290768,2017-03-26,5.17,A,98.9,A
USGS,2290768,2017-03-27,5.14,A,108,A
USGS,2290768,2017-03-28,5.08,A,132,A
USGS,2290768,2017-03-29,5.04,A,156,A
USGS,2290768,2017-03-30,4.96,A,80,A
USGS,2290768,2017-03-31,4.92,A,45.5,A
USGS,2290768,2017-04-01,4.93,A,157,A
USGS,2290768,2017-04-02,4.92,A,129,A
USGS,2290768,2017-04-03,4.87,A,58.6,A
USGS,2290768,2017-04-04,4.83,A,61.7,A
USGS,2290768,2017-04-05,4.79,A,55.4,A
USGS,2290768,2017-04-06,4.74,A,122,A
USGS,2290768,2017-04-07,4.73,A,174,A
USGS,2290768,2017-04-08,4.66,A,155,A
USGS,2290768,2017-04-09,4.61,A,165,A
USGS,2290768,2017-04-10,4.6,A,182,A
USGS,2290768,2017-04-11,212,A,,
USGS,2290768,2017-04-12,312,A,,
USGS,2290768,2017-04-13,316,A,,
USGS,2290768,2017-04-14,303,A,,
USGS,2290768,2017-04-15,286,A,,
USGS,2290768,2017-04-16,288,A,,
USGS,2290768,2017-04-17,290,A,,
USGS,2290768,2017-04-18,305,A,,
USGS,2290768,2017-04-19,302,A,,
USGS,2290768,2017-04-20,296,A,,
USGS,2290768,2017-04-21,291,A,,
USGS,2290768,2017-04-22,290,A,,
USGS,2290768,2017-04-23,160,A,,
USGS,2290768,2017-04-24,4.72,A,-38.7,A
USGS,2290768,2017-04-25,4.68,A,-23,A
USGS,2290768,2017-04-26,4.64,A,-21.5,A
USGS,2290768,2017-04-27,4.59,A,-39.2,A
USGS,2290768,2017-04-28,-21.6,A,,
USGS,2290768,2017-04-29,47.3,A,,
USGS,2290768,2017-04-30,36,A,,
USGS,2290768,2017-05-01,-33.1,A,,
USGS,2290768,2017-05-02,4.45,A,-4.74,A
USGS,2290768,2017-05-03,4.61,A,7,A
USGS,2290768,2017-05-04,4.58,A,4.34,A
USGS,2290768,2017-05-05,4.58,A,-43.8,A
USGS,2290768,2017-05-06,4.6,A,-12.6,A
USGS,2290768,2017-05-07,4.54,A,-2.09,A
USGS,2290768,2017-05-08,4.48,A,-50.8,A
USGS,2290768,2017-05-09,4.42,A,8.54,A
USGS,2290768,2017-05-10,4.29,A,118,A
USGS,2290768,2017-05-11,4.2,A,89.7,A
USGS,2290768,2017-05-12,4.17,A,70.4,A
USGS,2290768,2017-05-13,4.13,A,98.6,A
USGS,2290768,2017-05-14,4.12,A,152,A
USGS,2290768,2017-05-15,4.09,A,162,A
USGS,2290768,2017-05-16,4.04,A,175,A
USGS,2290768,2017-05-17,3.99,A,138,A
USGS,2290768,2017-05-18,3.96,A,214,A
USGS,2290768,2017-05-19,3.93,A,200,A
USGS,2290768,2017-05-20,3.91,A,186,A
USGS,2290768,2017-05-21,3.87,A,198,A
USGS,2290768,2017-05-22,3.88,A,194,A
USGS,2290768,2017-05-23,3.87,A,148,A
USGS,2290768,2017-05-24,3.91,A,193,A
USGS,2290768,2017-05-25,4.12,A,275,A
USGS,2290768,2017-05-26,4.16,A,302,A
USGS,2290768,2017-05-27,4.1,A,209,A
USGS,2290768,2017-05-28,4.04,A,221,A
USGS,2290768,2017-05-29,3.99,A,204,A
USGS,2290768,2017-05-30,3.97,A,170,A
USGS,2290768,2017-05-31,3.97,A,213,A
USGS,2290768,2017-06-01,3.98,A,222,A
USGS,2290768,2017-06-02,4.04,A,251,A
USGS,2290768,2017-06-03,4.14,A,114,A
USGS,2290768,2017-06-04,4.21,A,0.54,A
USGS,2290768,2017-06-05,4.19,A,-26.6,A
USGS,2290768,2017-06-06,4.27,A,27.5,A
USGS,2290768,2017-06-07,4.99,A,24.3,A
USGS,2290768,2017-06-08,5.53,A,-59.5,A
USGS,2290768,2017-06-09,5.72,A,-47.1,A
USGS,2290768,2017-06-10,5.87,A,23.4,A
USGS,2290768,2017-06-11,5.91,A,34.4,A
USGS,2290768,2017-06-12,5.93,A,2.56,A
USGS,2290768,2017-06-13,5.87,A,75.8,A
USGS,2290768,2017-06-14,5.84,A,131,A
USGS,2290768,2017-06-15,5.76,A,306,A
USGS,2290768,2017-06-16,5.86,A,403,A
USGS,2290768,2017-06-17,5.84,A,416,A
USGS,2290768,2017-06-18,5.87,A,361,A
USGS,2290768,2017-06-19,5.92,A,457,A
USGS,2290768,2017-06-20,5.95,A,537,A
USGS,2290768,2017-06-21,5.91,A,645,A
USGS,2290768,2017-06-22,5.84,A,752,A
USGS,2290768,2017-06-23,5.85,A,867,A
USGS,2290768,2017-06-24,5.8,A,1060,A
USGS,2290768,2017-06-25,5.8,A,1170,A
USGS,2290768,2017-06-26,5.81,A,1160,A
USGS,2290768,2017-06-27,5.85,A,979,A
USGS,2290768,2017-06-28,5.85,A,915,A
USGS,2290768,2017-06-29,5.84,A,928,A
USGS,2290768,2017-06-30,5.8,A,1110,A
USGS,2290768,2017-07-01,5.81,A,1160,A
USGS,2290768,2017-07-02,5.79,A,1160,A
USGS,2290768,2017-07-03,5.76,A,1160,A
USGS,2290768,2017-07-04,5.76,A,1130,A
USGS,2290768,2017-07-05,5.78,A,1140,A
USGS,2290768,2017-07-06,5.79,A,1200,A
USGS,2290768,2017-07-07,5.8,A,1180,A
USGS,2290768,2017-07-08,5.82,A,1170,A
USGS,2290768,2017-07-09,5.84,A,1180,A
USGS,2290768,2017-07-10,5.85,A,1170,A
USGS,2290768,2017-07-11,5.81,A,1160,A
USGS,2290768,2017-07-12,5.9,A,962,A
USGS,2290768,2017-07-13,6.19,A,271,A
USGS,2290768,2017-07-14,6.02,A,593,A
USGS,2290768,2017-07-15,5.96,A,885,A
USGS,2290768,2017-07-16,5.94,A,856,A
USGS,2290768,2017-07-17,5.9,A,900,A
USGS,2290768,2017-07-18,5.9,A,995,A
USGS,2290768,2017-07-19,5.95,A,921,A
USGS,2290768,2017-07-20,5.95,A,872,A
USGS,2290768,2017-07-21,5.83,A,838,A
USGS,2290768,2017-07-22,5.81,A,894,A
USGS,2290768,2017-07-23,5.82,A,970,A
USGS,2290768,2017-07-24,5.81,A,933,A
USGS,2290768,2017-07-25,5.85,A,901,A
USGS,2290768,2017-07-26,5.85,A,918,A
USGS,2290768,2017-07-27,5.8,A,946,A
USGS,2290768,2017-07-28,5.78,A,983,A
USGS,2290768,2017-07-29,5.76,A,1050,A
USGS,2290768,2017-07-30,5.77,A,1090,A
USGS,2290768,2017-07-31,5.79,A,939,A
USGS,2290768,2017-08-01,5.99,A,651,A
USGS,2290768,2017-08-02,6.49,A,269,A
USGS,2290768,2017-08-03,6.33,A,406,A
USGS,2290768,2017-08-04,6.11,A,511,A
USGS,2290768,2017-08-05,5.84,A,886,A
USGS,2290768,2017-08-06,5.81,A,962,A
USGS,2290768,2017-08-07,5.99,A,660,A
USGS,2290768,2017-08-08,5.87,A,782,A
USGS,2290768,2017-08-09,5.73,A,1070,A
USGS,2290768,2017-08-10,5.76,A,984,A
USGS,2290768,2017-08-11,5.77,A,1060,A
USGS,2290768,2017-08-12,5.75,A,1070,A
USGS,2290768,2017-08-13,5.75,A,1100,A
USGS,2290768,2017-08-14,5.78,A,1080,A
USGS,2290768,2017-08-15,5.78,A,1050,A
USGS,2290768,2017-08-16,5.79,A,1060,A
USGS,2290768,2017-08-17,5.78,A,1070,A
USGS,2290768,2017-08-18,5.73,A,1170,A
USGS,2290768,2017-08-19,5.65,A,1530,A
USGS,2290768,2017-08-20,5.64,A,1520,A
USGS,2290768,2017-08-21,5.65,A,1520,A
USGS,2290768,2017-08-22,5.71,A,1240,A
USGS,2290768,2017-08-23,5.77,A,1050,A
USGS,2290768,2017-08-24,5.82,A,1070,A
USGS,2290768,2017-08-25,6.19,A,258,A
USGS,2290768,2017-08-26,6.25,A,335,A
USGS,2290768,2017-08-27,6.04,A,488,A
USGS,2290768,2017-08-28,5.99,A,653,A
USGS,2290768,2017-08-29,5.97,A,670,A
USGS,2290768,2017-08-30,5.94,A,713,A
USGS,2290768,2017-08-31,5.85,A,871,A
USGS,2290768,2017-09-01,5.78,A,973,A
USGS,2290768,2017-09-02,5.75,A,1120,A
USGS,2290768,2017-09-03,5.68,A,1370,A
USGS,2290768,2017-09-04,5.65,A,1470,A
USGS,2290768,2017-09-05,5.7,A,1200,A
USGS,2290768,2017-09-06,5.79,A,989,A
USGS,2290768,2017-09-07,5.75,A,857,A
USGS,2290768,2017-09-08,5.65,A,466,A
USGS,2290768,2017-09-09,6.22,A,194,A
USGS,2290768,2017-09-10,-21.4,A,,
USGS,2290768,2017-09-11,-35.8,A,,
USGS,2290768,2017-09-12,-8.8,A,,
USGS,2290768,2017-09-13,228,A,,
USGS,2290768,2017-09-14,6.79,A,419,A
USGS,2290768,2017-09-15,6.3,A,408,A
USGS,2290768,2017-09-16,5.97,A,403,A
USGS,2290768,2017-09-17,5.88,A,787,A
USGS,2290768,2017-09-18,5.86,A,938,A
USGS,2290768,2017-09-19,5.83,A,974,A
USGS,2290768,2017-09-20,5.71,A,1300,A
USGS,2290768,2017-09-21,5.71,A,1490,A
USGS,2290768,2017-09-22,5.76,A,1370,A
USGS,2290768,2017-09-23,5.78,A,1340,A
USGS,2290768,2017-09-24,5.79,A,1340,A
USGS,2290768,2017-09-25,5.73,A,1420,A
USGS,2290768,2017-09-26,5.8,A,1380,A
USGS,2290768,2017-09-27,5.72,A,1390,A
USGS,2290768,2017-09-28,5.74,A,1310,A
USGS,2290768,2017-09-29,5.72,A,1360,A
USGS,2290768,2017-09-30,5.81,A,1290,A
USGS,2290768,2017-10-01,5.84,A,1360,A
USGS,2290768,2017-10-02,5.82,A,1220,A
USGS,2290768,2017-10-03,5.73,A,1240,A
USGS,2290768,2017-10-04,5.72,A,1270,A
USGS,2290768,2017-10-05,6.11,A,927,A
USGS,2290768,2017-10-06,5.92,A,1150,A
USGS,2290768,2017-10-07,5.77,A,1340,A
USGS,2290768,2017-10-08,5.78,A,1380,A
USGS,2290768,2017-10-09,5.77,A,1370,A
USGS,2290768,2017-10-10,5.74,A,1380,A
USGS,2290768,2017-10-11,5.72,A,1400,A
USGS,2290768,2017-10-12,5.77,A,1410,A
USGS,2290768,2017-10-13,5.75,A,1480,A
USGS,2290768,2017-10-14,5.74,A,1500,A
USGS,2290768,2017-10-15,5.72,A,1520,A
USGS,2290768,2017-10-16,5.71,A,1510,A
USGS,2290768,2017-10-17,5.74,A,1490,A
USGS,2290768,2017-10-18,5.77,A,1450,A
USGS,2290768,2017-10-19,5.82,A,1410,A
USGS,2290768,2017-10-20,5.84,A,1390,A
USGS,2290768,2017-10-21,5.79,A,1440,A
USGS,2290768,2017-10-22,5.76,A,1490,A
USGS,2290768,2017-10-23,5.77,A,1480,A
USGS,2290768,2017-10-24,5.78,A,1410,A
USGS,2290768,2017-10-25,5.78,A,1380,A
USGS,2290768,2017-10-26,5.78,A,1290,A
USGS,2290768,2017-10-27,5.87,A,896,A
USGS,2290768,2017-10-28,5.89,A,782,A
USGS,2290768,2017-10-29,5.79,A,961,A
USGS,2290768,2017-10-30,5.74,A,1160,A
USGS,2290768,2017-10-31,5.74,A,1500,A
USGS,2290768,2017-11-01,5.76,A,1580,A
USGS,2290768,2017-11-02,5.74,A,1560,A
USGS,2290768,2017-11-03,5.73,A,1540,A
USGS,2290768,2017-11-04,5.72,A,1540,A
USGS,2290768,2017-11-05,5.68,A,1550,A
USGS,2290768,2017-11-06,5.68,A,1570,A
USGS,2290768,2017-11-07,5.71,A,1560,A
USGS,2290768,2017-11-08,5.7,A,1580,A
USGS,2290768,2017-11-09,5.7,A,1610,A
USGS,2290768,2017-11-10,5.73,A,1630,A
USGS,2290768,2017-11-11,5.73,A,1710,A
USGS,2290768,2017-11-12,5.74,A,1760,A
USGS,2290768,2017-11-13,5.8,A,1680,A
USGS,2290768,2017-11-14,5.74,A,1650,A
USGS,2290768,2017-11-15,5.7,A,1650,A
USGS,2290768,2017-11-16,5.72,A,1640,A
USGS,2290768,2017-11-17,5.76,A,1680,A
USGS,2290768,2017-11-18,5.74,A,1700,A
USGS,2290768,2017-11-19,5.71,A,1690,A
USGS,2290768,2017-11-20,5.68,A,1660,A
USGS,2290768,2017-11-21,5.67,A,1710,A
USGS,2290768,2017-11-22,5.65,A,1730,A
USGS,2290768,2017-11-23,5.64,A,1750,A
USGS,2290768,2017-11-24,5.65,A,1710,A
USGS,2290768,2017-11-25,5.64,A,1680,A
USGS,2290768,2017-11-26,5.64,A,1700,A
USGS,2290768,2017-11-27,5.67,A,1690,A
USGS,2290768,2017-11-28,5.68,A,1680,A
USGS,2290768,2017-11-29,5.64,A,1690,A
USGS,2290768,2017-11-30,5.64,A,1690,A
USGS,2290768,2017-12-01,5.64,A,1700,A
USGS,2290768,2017-12-02,5.62,A,1720,A
USGS,2290768,2017-12-03,5.61,A,1710,A
USGS,2290768,2017-12-04,5.73,A,1730,A
USGS,2290768,2017-12-05,5.69,A,1780,A
USGS,2290768,2017-12-06,5.69,A,1770,A
USGS,2290768,2017-12-07,5.8,A,1610,A
USGS,2290768,2017-12-08,5.96,A,1410,A
USGS,2290768,2017-12-09,5.95,A,1370,A
USGS,2290768,2017-12-10,5.83,A,1280,A
USGS,2290768,2017-12-11,5.8,A,1290,A
USGS,2290768,2017-12-12,5.85,A,1370,A
USGS,2290768,2017-12-13,5.86,A,1340,A
USGS,2290768,2017-12-14,5.86,A,1350,A
USGS,2290768,2017-12-15,5.88,A,1350,A
USGS,2290768,2017-12-16,5.88,A,1330,A
USGS,2290768,2017-12-17,5.86,A,1360,A
USGS,2290768,2017-12-18,5.87,A,1350,A
USGS,2290768,2017-12-19,5.87,A,1370,A
USGS,2290768,2017-12-20,5.87,A,1400,A
USGS,2290768,2017-12-21,5.83,A,1380,A
USGS,2290768,2017-12-22,5.86,A,1370,A
USGS,2290768,2017-12-23,5.87,A,1390,A
USGS,2290768,2017-12-24,5.87,A,1380,A
USGS,2290768,2017-12-25,5.87,A,1360,A
USGS,2290768,2017-12-26,5.85,A,1330,A
USGS,2290768,2017-12-27,5.81,A,1340,A
USGS,2290768,2017-12-28,5.83,A,1350,A
USGS,2290768,2017-12-29,5.88,A,1360,A
USGS,2290768,2017-12-30,5.86,A,1360,A
USGS,2290768,2017-12-31,5.85,A,1370,A
USGS,2290768,2018-01-01,5.84,A,1390,A
USGS,2290768,2018-01-02,5.83,A,1280,A
USGS,2290768,2018-01-03,5.81,A,1280,A
USGS,2290768,2018-01-04,5.79,A,1270,A
USGS,2290768,2018-01-05,5.74,A,1290,A
USGS,2290768,2018-01-06,5.75,A,974,A
USGS,2290768,2018-01-07,5.87,A,728,A
USGS,2290768,2018-01-08,5.86,A,743,A
USGS,2290768,2018-01-09,5.89,A,721,A
USGS,2290768,2018-01-10,5.92,A,704,A
USGS,2290768,2018-01-11,5.94,A,723,A
USGS,2290768,2018-01-12,5.93,A,711,A
USGS,2290768,2018-01-13,5.95,A,713,A
